	model	target_class	precision	recall	f1
0	../Midterm/BERTs-of-a-Feather-Recreation/models/bert_09_pytorch	non-entailment	0.878226711560045	0.10433333333333333	0.1865093552615898
1	../Midterm/BERTs-of-a-Feather-Recreation/models/bert_09_pytorch	entailment	0.5238854631795308	0.9855333333333334	0.684113101022722
