	model	target_class	precision	recall	f1
0	../Midterm/BERTs-of-a-Feather-Recreation/models/bert_05_pytorch	non-entailment	0.929472025216706	0.15726666666666667	0.2690158512943323
1	../Midterm/BERTs-of-a-Feather-Recreation/models/bert_05_pytorch	entailment	0.5396912096715462	0.9880666666666666	0.6980829918515379
