	model	target_class	precision	recall	f1
0	../Midterm/BERTs-of-a-Feather-Recreation/models/bert_03_pytorch	non-entailment	0.9140037593984962	0.12966666666666668	0.22711349836524988
1	../Midterm/BERTs-of-a-Feather-Recreation/models/bert_03_pytorch	entailment	0.5316087830080367	0.9878	0.6912203769359955
